Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2005","2005","ha","238500","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2005","2005","kg/ha","18930","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2006","2006","ha","288600","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2006","2006","kg/ha","18444.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2007","2007","ha","302000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2007","2007","kg/ha","18337.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2008","2008","ha","312000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2008","2008","kg/ha","18516","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2009","2009","ha","348900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2009","2009","kg/ha","18721.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2010","2010","ha","347900","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2010","2010","kg/ha","18881.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2011","2011","ha","369000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2011","2011","kg/ha","18279.1","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2012","2012","ha","391000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2012","2012","kg/ha","18795.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2013","2013","ha","402000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2013","2013","kg/ha","19619.4","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2014","2014","ha","433870","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2014","2014","kg/ha","19760","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2015","2015","ha","411000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2015","2015","kg/ha","19284.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2016","2016","ha","426000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2016","2016","kg/ha","18990.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2017","2017","ha","454000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2017","2017","kg/ha","18848","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2018","2018","ha","453000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2018","2018","kg/ha","19134.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2019","2019","ha","465000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2019","2019","kg/ha","19533.3","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2020","2020","ha","467000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2020","2020","kg/ha","19145.6","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2021","2021","ha","473000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2021","2021","kg/ha","19503.2","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2022","2022","ha","481000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2022","2022","kg/ha","19887.7","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2023","2023","ha","491000","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2023","2023","kg/ha","19446","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01213","Cauliflowers and broccoli","2024","2024","ha","507297","A","Official figure",""
"QCL","Crops and livestock products","356","India","5412","Yield","01213","Cauliflowers and broccoli","2024","2024","kg/ha","19306.9","A","Official figure",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2000","2000","ha","2805","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2000","2000","kg/ha","2780.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2001","2001","ha","2860","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2001","2001","kg/ha","2797.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2002","2002","ha","2862","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2002","2002","kg/ha","2814.1","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2003","2003","ha","2932","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2003","2003","kg/ha","2830.9","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2004","2004","ha","2998","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2004","2004","kg/ha","2848.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2005","2005","ha","3059","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2005","2005","kg/ha","2867.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2006","2006","ha","3089","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2006","2006","kg/ha","2886.4","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2007","2007","ha","3137","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2007","2007","kg/ha","2905.2","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2008","2008","ha","3167","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2008","2008","kg/ha","2924","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2009","2009","ha","3186","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2009","2009","kg/ha","2942.8","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2010","2010","ha","3226","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2010","2010","kg/ha","2961.7","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2011","2011","ha","3266","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2011","2011","kg/ha","2980.5","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2012","2012","ha","3300","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2012","2012","kg/ha","2999.3","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5312","Area harvested","01344.02","Cherries","2013","2013","ha","3300","E","Estimated value",""
"QCL","Crops and livestock products","356","India","5412","Yield","01344.02","Cherries","2013","2013","kg/ha","3018.1","E","Estimated value",""
